community_id,size,mean_sentiment,sentiment_variance
723,51,-0.005184826313280592,0.0006600001859498313
3275,11,-0.2059549797664989,0.15290434022663316
4331,11,-0.014643115076151762,0.1553985669286664
6140,7,-0.00638403690287045,0.0002445355630632704
5999,6,-0.2190301145116488,0.14099112565485936
9380,3,0.22815112272898355,0.10410586960499145
15957,1,-0.7524767518043518,0.0
2510,4,-0.6070883125066757,0.1325919543715155
3576,14,0.01682699365275247,0.0036809203000670344
6047,7,-0.12427556940487453,0.011733336824415382
7870,4,-0.14320121705532074,0.06151976569837525
2903,14,-0.2590240367821285,0.14514355197195433
9381,3,0.03181836505730947,0.0020248167098404243
13523,2,-0.0417352095246315,0.001741827714064892
6068,5,-0.4844151854515076,0.16000383344716398
5626,1,-0.8866658806800842,0.0
4020,12,-0.08567222704490025,0.07077131955822451
1130,24,-0.10383665996293227,0.10313351995717807
13507,2,0.005658183246850967,3.2015037654944956e-05
9383,3,0.1581438978513082,0.050018984855209996
6183,5,-0.10599658489227295,0.0449411040352993
15936,1,-0.852663516998291,0.0
1923,13,0.014081843770467319,0.001112226994377164
1125,27,0.060434802814766216,0.046907334801295
1490,21,0.02499214524314517,0.03004385719720304
9384,3,0.11107454697291057,0.02467510997047463
13498,2,-0.30771613121032715,0.09468921740705127
13490,2,-0.23387351632118225,0.0546968216364343
9385,3,-0.31223130226135254,0.19497677222364018
4618,11,-0.1651491089300676,0.1227357126264069
15922,1,-0.8874039649963379,0.0
5562,1,0.7906057238578796,0.0
15921,1,-0.08231029659509659,0.0
3792,12,-0.12895902742942175,0.05158365243754089
4921,7,-0.01579511272055762,0.041302145888657424
4806,8,-0.3746993839740753,0.09275259213015019
8901,3,0.16445890069007874,0.05409346003237836
15917,1,-0.851362407207489,0.0
5682,1,-0.6446796655654907,0.0
11834,2,0.044857874512672424,0.0020122289057946663
2908,12,-0.24657672892014185,0.10684482616952962
5686,1,-0.8008741140365601,0.0
5386,8,-0.25924102216959,0.09913661129336687
6161,7,-0.047516760017190664,0.0146347629955037
11838,2,-0.11527322232723236,0.013287915785703541
3087,3,-0.1850438912709554,0.06848248339339431
8623,4,-0.5509690046310425,0.10705332281592739
6953,4,0.0058698346838355064,0.00010336487764667484
15904,1,0.643672525882721,0.0
13466,2,-0.43627989292144775,0.19034014496754992
9386,3,-0.3230668306350708,0.20874435411317904
9388,3,-0.009206342200438181,0.0001695134734231379
2245,11,-0.028190684589472683,0.036053792606520224
13443,2,0.14872971177101135,0.022120527163488113
9392,3,-0.13481237490971884,0.036348752857597165
6764,6,-0.10288103421529134,0.052922536006039744
13442,2,-0.45940589904785156,0.21105378007996478
13439,2,-0.0583529956638813,0.00340507210294895
7183,5,-0.13213324248790742,0.04461917916881081
9394,3,-0.10493142406145732,0.022021207511130764
6475,5,-0.48097834587097166,0.1754546891305162
13437,2,-0.43614423274993896,0.19022179176103293
7960,4,-0.22340351343154907,0.14972738944068098
5455,8,-0.16508208960294724,0.1495563623300939
15878,1,-0.9308152198791504,0.0
4390,10,0.07151479870080948,0.05061300021014825
6268,7,-0.20807406732014247,0.10846772316736504
13434,2,-0.02320212498307228,0.0005383386037301069
5705,1,-0.905741274356842,0.0
2182,22,-0.08154348622668874,0.034146859109546644
15865,1,-0.2991797924041748,0.0
11841,2,-0.07961797714233398,0.006339022284237217
2431,17,-0.1112941043341861,0.10843721645300444
15156,1,-0.8205191493034363,0.0
13370,2,-0.47150474786758423,0.22231672726167417
3480,10,-0.2429386258125305,0.11735570931323791
3442,13,-0.24923159525944635,0.14326273324574706
3224,17,-0.2706015153842814,0.1220642388192098
824,15,-0.39874905347824097,0.11522674498231161
4531,7,-0.0011489731924874441,0.3181701354355681
13368,2,-0.01044454425573349,0.00010908850470997544
15819,1,0.08971573412418365,0.0
6144,6,-0.08661574125289917,0.03314114521263297
9396,3,0.13583878676096597,0.03690435197738238
5737,1,-0.7244324088096619,0.0
15818,2,-0.8393575251102448,0.009052687664600434
3678,14,-0.0994547690664019,0.04712073922970096
3585,12,-0.0350256667782863,0.11714704981352138
3172,12,-0.4084413194408019,0.14100925144438364
6399,5,-0.06848055422306061,0.036313327373762624
15815,1,-0.0910881757736206,0.0
5505,8,-0.05990162864327431,0.025117435798817183
6744,5,-0.08001152575016021,0.05827242251794895
1543,20,-0.191036431863904,0.09532754180798662
4606,9,0.03664341237809923,0.11107996474114509
7174,5,-0.1838212788105011,0.42920032087843135
6428,6,-0.27322367827097577,0.1549500181749184
1090,19,-0.17619672143145612,0.12715727714826275
5330,8,-0.07965928874909878,0.029569639755613324
6251,7,-0.09895705538136619,0.046916777173030826
9397,3,-0.023963806529839832,0.0011485280467991887
4862,10,-0.09150485098361968,0.06423736445905776
3368,5,-0.29862921237945556,0.13585655992543252
7170,5,0.05165088176727295,0.010671254349347237
3932,12,-0.15634140993158022,0.10861925192781852
6847,4,-0.35485654324293137,0.1531282779389775
11845,2,-0.22624410688877106,0.05118639590189766
5033,8,-0.126504048705101,0.09631892730134939
15786,1,0.15199367702007294,0.0
13325,2,0.010839253664016724,0.00011748941999289997
5242,8,-0.18458325788378716,0.09515199501769975
13322,2,-0.3070566654205322,0.09428379577917667
5222,7,-0.2725257873535156,0.10943773555714184
9398,3,-0.2519542376200358,0.12696187570938688
7743,4,-0.0020448872819542885,1.2544691987695193e-05
2886,13,-0.22467977954791143,0.1044825286478231
4596,8,-0.11768409889191389,0.09483021224678401
3629,9,-0.36123834715949166,0.11857337401013408
14392,2,-0.4807470440864563,0.23111772039786516
2919,11,-0.26547096263278613,0.13250853371276772
13318,2,-0.393510103225708,0.15485020134070737
5419,8,0.012024488300085068,0.0020703543874457248
9401,3,0.08262685934702556,0.013654395771106288
5796,1,-0.40479084849357605,0.0
7929,4,-0.18870040774345398,0.10682353164763736
9404,3,-0.22791663805643717,0.034744793129299796
7165,5,-0.18700156211853028,0.1398783369390822
5805,1,-0.7907783389091492,0.0
7933,4,0.054532650858163834,0.00892143002885519
4649,9,-0.03722818361388312,0.07068413765796107
13294,2,-0.2786078155040741,0.07762231485995219
1284,10,-0.5002568036317825,0.14514329311195173
7622,3,-0.20701855421066284,0.0857133635749463
1748,22,-0.17631591585549442,0.08208134143043873
15755,1,-0.3244694769382477,0.0
7017,4,-0.5432581603527069,0.11269166670262454
9406,3,-0.09817753235499065,0.019277655718630465
2096,25,-0.06879223942756653,0.044231451220840164
1344,15,-0.16714235991239548,0.10011607963162546
8700,4,-0.1701475977897644,0.08685061510088232
13293,2,-0.32596468925476074,0.10625297864095273
6001,7,-0.29315741998808725,0.1332602809063855
9407,3,-0.1083738108476003,0.0234897657552629
1542,9,-0.17498172654045951,0.05304697797179991
2516,9,-0.1769836296637853,0.2944577009177389
13263,2,-0.01311388611793518,0.00017197400911417304
3088,12,-0.048551892240842186,0.012214463151692846
13258,2,-0.0461062453687191,0.0021257858620005315
9411,3,-0.28317542870839435,0.1603766468483659
11824,1,-0.8880969882011414,0.0
9412,3,0.028301015496253967,0.0016018949562384144
5520,8,-0.11176814138889313,0.08744482200669323
5473,7,-0.0013094842433929443,1.0288493902166351e-05
1999,13,-0.4020700007677078,0.15094906449018636
9414,3,-0.05317058662573496,0.005654222564249572
2461,17,-0.11146674261373632,0.08271557023891286
2027,13,-0.31702921711481535,0.1766094167335131
7156,5,-0.1066887617111206,0.045529967501809085
4751,9,-0.1995295062661171,0.09062629480308582
9415,3,-0.2764951189359029,0.1528991015907582
6999,5,-0.11550874710083008,0.05336908262721409
9422,3,0.09075226386388142,0.01647194679283912
9425,3,0.14965621630350748,0.013057534109524089
7959,4,0.05860146880149841,0.010302396437078976
4831,10,-0.08319535255432128,0.06229320017974033
3903,13,-0.0004752988998706524,0.1393675180866984
3531,14,-0.12211665511131287,0.1990521913403446
7154,5,0.014989674091339111,0.000898761317458252
8828,3,-0.23979085683822632,0.1149993100464215
6127,5,-0.3289032459259033,0.11037642333541756
5048,9,-0.2634476150075595,0.09615815984605043
2978,5,-0.12580526173114776,0.3280266678442719
13252,2,-0.03659779578447342,0.0013393986562820204
2707,17,-0.2915307349141906,0.1356502118503379
3913,7,-0.29633996742112295,0.1026144893957867
7970,4,-0.42661117762327194,0.07042862702540126
9426,3,-0.019301721205314,0.00019633133701672648
13246,2,-0.020236574113368988,0.00040951893184587584
13243,2,-0.3879983127117157,0.15054269066713832
5051,9,-0.14575528105099997,0.042781218108941796
6687,6,-0.12890882045030594,0.107645014298887
4155,12,-0.08729277116556962,0.10103170082511782
4477,10,-0.1993393123149872,0.12678678967509843
1663,19,-0.1886576970941142,0.07186733381797292
7027,5,-0.16840948164463043,0.10905168237289206
7152,5,-0.013946227729320526,0.000777989071512275
5863,1,-0.1313604861497879,0.0
2706,18,-0.11559281167056826,0.0791276516642973
4627,8,-0.09238318027928472,0.039906884053094505
5224,7,0.05637302249670029,0.04921123360798284
1912,19,-0.06275970841708936,0.09867640445963573
7821,4,0.23800967633724213,0.16994581809047626
2867,12,-0.3094531794389089,0.2217060336944994
1555,17,0.005536971723332125,0.06218514668853592
3624,9,-0.28650706509749096,0.1568712692702565
4964,7,-0.061112471989222934,0.022408405395801356
13240,2,-0.3149868845939636,0.09921673746621096
6260,7,-0.10999916281018939,0.0725988949136553
3490,4,-0.19479745626449585,0.11383814690135452
15705,1,0.03869214653968811,0.0
9428,3,-0.11803890268007915,0.027866365091834388
15696,1,-0.9197884202003479,0.0
4415,10,-0.024668608605861665,0.005476862254942728
3514,14,-0.03997627965041569,0.08749356594226573
15692,1,-0.5240477323532104,0.0
308,6,-0.32473194350798923,0.4961579168829118
5055,6,-0.261845201253891,0.038115375386265526
1737,18,-0.18558625959687763,0.10653193288230559
3386,15,-0.11476133515437444,0.04593203945392303
4891,10,-0.20752407908439635,0.11143439877202757
4798,10,-0.02991153597831726,0.008052299861239511
13199,2,-0.2518206536769867,0.06341364161830487
4984,9,-0.20697838730282253,0.12651445654200025
1977,19,-0.2916391350721058,0.12975367204489868
4939,5,-0.027183873951435088,0.0011749775067528478
13194,2,-0.4620434641838074,0.2134841627949733
13190,2,-0.3600624203681946,0.12964494656140246
3603,11,-0.03326655653390018,0.0034764176498123275
7146,5,-0.052123469114303586,0.01086742413003904
4093,13,0.00018002035526128916,3.8888793970080904e-07
6879,4,-0.24298837035894394,0.09620716417406844
5422,7,-0.18453621012823923,0.22396948737104583
15672,1,-0.6495380401611328,0.0
8011,4,-0.12786473333835602,0.04904817009506668
3104,14,-0.08335577217595917,0.051384340321203544
9430,3,-0.16021563112735748,0.15177660514041103
1392,25,-0.0425947642326355,0.1209241953961722
3804,10,-0.1032745085656643,0.06367782877056112
4844,8,0.001795071642845869,0.2193786238358737
8851,3,-0.3023471236228943,0.18282756632607544
8853,3,0.018039698402086895,0.0006508614368765127
2356,18,-0.06956685541404618,0.10051472044911562
3807,14,-0.2032520036612238,0.11254724699493024
5441,7,-0.16616537315504892,0.09244277684463566
1222,4,-0.33958619460463524,0.09791277320241457
15670,1,-0.9271524548530579,0.0
3808,14,-0.18500308905329024,0.06812665686614604
9431,3,-0.2556184728940328,0.13068160736935477
15667,1,0.03072512522339821,0.0
2046,25,-0.0037967848777771,0.00023240063957391616
9437,3,-0.31583118438720703,0.19949867406285193
6661,5,-0.09771528467535973,0.04688987394307644
6506,6,-0.24284561226765314,0.09708822595471482
5478,7,-0.008207365870475769,0.2451173435834284
1558,29,-0.2672953299921134,0.1490424037241543
970,30,-0.14910649061203002,0.04810321796076544
2146,8,-0.1437536831945181,0.08920099874105758
1568,11,-0.11625068567015907,0.034342130152379975
4874,7,-0.14434198609420232,0.10119647965509683
15662,1,-0.02668299898505211,0.0
8038,4,-0.3851569592952728,0.15597102799342633
8041,4,-0.4641377478837967,0.2155592849131469
1899,20,-0.2523778200149536,0.1934677496297794
5219,5,0.04424979686737061,0.15354245249335546
9438,3,-0.10312401254971822,0.021269123928708885
3610,11,-0.2617255015806718,0.13582996800208308
1949,23,-0.15677228181258493,0.07630209669588087
5948,5,0.43281558752059934,0.12633913850031547
4173,10,-0.16661586090922356,0.09962310393122091
13184,2,-0.3376208543777466,0.11398784131075956
1679,24,-0.18160318303853273,0.12104309481234188
5998,7,-0.20400851113455637,0.10589348965224019
6514,6,-0.10288706421852112,0.05292873991753044
9440,3,0.017078774670759838,0.0005833690885091754
15652,1,-0.6759026646614075,0.0
6006,6,-0.5190803706645966,0.16673954745735475
3356,13,-0.057355023347414456,0.06873543022243951
1312,20,-0.34085218161344527,0.1601197294621695
13161,2,0.08335769176483154,0.0069485047763606644
4486,8,-0.24037742987275124,0.06732761129715356
1852,19,-0.15907426805872665,0.1820027098669817
15640,1,-0.04033602774143219,0.0
3613,11,-0.13066618550907483,0.13549830019064923
9441,3,-0.3036108414332072,0.18435908607156015
13153,2,0.45650675892829895,0.20839842094722005
15626,1,0.7925496697425842,0.0
13142,2,-0.12256161868572235,0.015021350374864406
1573,21,-0.1263964529193583,0.17914040219415478
15619,1,-0.014133982360363007,0.0
13136,2,-0.039401181042194366,0.0015524530675197767
4154,9,-0.2261971632639567,0.1035163717843438
2689,15,-0.019584373633066813,0.015588841674424357
13130,2,-0.2459179013967514,0.060475614227382346
13111,2,-0.19491544365882874,0.03799203017671804
9443,3,-0.020511265844106674,0.0008414240530552342
9444,3,0.05770121018091837,0.006658859312685037
4776,8,-0.2152905222028494,0.15666021926204443
4914,8,-0.0016400236636400223,1.8827743321094687e-05
5692,1,-0.7882763743400574,0.0
15595,1,-0.6110082268714905,0.0
13097,2,0.034991923719644547,0.0012244347256014226
13092,2,-0.1270366758108139,0.01613831700106183
13089,2,-0.3619537651538849,0.13101052810907365
6636,6,-0.1656588464975357,0.05578249391711698
9445,3,-0.2405367692311605,0.03398102871818132
5246,4,-0.14303597807884216,0.06137787307491305
9449,3,-0.25133055448532104,0.12633409523579786
13081,2,-0.4091760516166687,0.16742504121660673
8101,4,-0.23360257595777512,0.14781239459426504
13076,2,0.015162687748670578,0.00022990709976368484
1024,14,0.10125423329217094,0.3503415905794859
4197,10,-0.2993792161345482,0.14792313305306026
15568,1,-0.8630723357200623,0.0
8108,4,0.0014141146093606949,5.999160385222052e-06
9451,3,-0.08512389659881592,0.014492155544331808
3609,14,-0.12445636679019247,0.07382570982192502
7581,5,0.0008215755224227905,2.6999453561771247e-06
6774,5,-0.05946337580680847,0.014143572249366942
6302,5,-0.3468626379966736,0.18241725026266467
5162,9,-0.020627599623468187,0.012871979567248372
3039,16,-0.13090215949341655,0.0789016533190631
3243,15,0.013416258494059245,0.05954211498966033
5160,9,-0.08758068084716797,0.061363005261227954
931,21,-0.11031128927355721,0.18755876122731263
15563,1,0.2974594235420227,0.0
7124,5,-0.0530147910118103,0.011242272264103688
2967,15,0.011705879370371501,0.06226988033309929
13047,2,0.12330275774002075,0.015203570066294247
6505,6,0.05351713548103968,0.17448076486496913
1911,4,-0.05973682552576065,0.010705464971685508
8126,4,-0.21427211165428162,0.13773761349835478
9453,3,0.004716599980990092,0.029707463133349942
2675,11,-0.17753261192278427,0.07263095206547032
8739,3,-0.22189009189605713,0.09847042576328136
7831,4,-0.12079663574695587,0.04377548162334821
2359,17,-0.27631473322125044,0.12168572632509513
7122,5,-0.1370754361152649,0.07515870074476028
6838,5,-0.02360563278198242,0.19178329001184466
8140,4,-0.16590578481554985,0.03632661471216807
5092,8,-0.15716947615146637,0.02791227639024707
3385,13,-0.17023450709306276,0.19914400658191542
13045,2,-0.2834494113922119,0.0803435688185914
5544,5,-0.39075878262519836,0.12289250289100977
13038,2,-0.4500768184661865,0.20256914252064462
15550,1,-0.854824960231781,0.0
6293,7,-0.13551835981862886,0.05430826139638078
4125,12,-0.16420087963342667,0.08885246836531009
9454,3,-0.22112393379211426,0.09779158819139866
8742,3,-0.006245344877243042,7.800866527141181e-05
9456,3,0.19782700141270956,0.07827104497588837
1283,21,-0.0009817470397268022,2.9398172084864315e-05
15545,1,-0.45248982310295105,0.0
6857,3,-0.14438300331433615,0.0416929032921352
15544,1,-0.0630803108215332,0.0
9460,3,-0.3075437347094218,0.1891662975180384
1997,14,-0.21141502261161804,0.22292372349748124
13027,2,-0.15241724252700806,0.023231015819536793
15540,1,-0.6094731092453003,0.0
15536,1,-0.2726946473121643,0.0
4653,9,-0.14946790205107796,0.06612058201162581
9461,3,-0.05714853604634603,0.006531910344481022
2195,15,-0.18033623298009235,0.10592309133745166
7113,4,-0.00903545692563057,0.00730890723113202
7112,5,-0.03438608944416046,0.004729612589047213
4943,7,-0.31324322734560284,0.1345972517571372
7110,4,-0.1259827148169279,0.00812760809518993
15522,1,0.14543959498405457,0.0
5374,7,-0.07031467344079699,0.041779473744789984
8668,4,0.07247794419527054,0.01575915718431825
6606,6,0.06176811953385671,0.07690834545297194
13001,2,-0.20604340732097626,0.04245388570043773
6201,7,-0.11900132894515991,0.08496789774428493
12993,2,-0.33378511667251587,0.11141250411208503
4000,11,-0.2165645564144308,0.11650063019272211
3032,10,-0.11149929389357567,0.060540647217406596
2880,13,-0.10724109411239624,0.16180305908826725
2610,9,-0.08159632070197,0.04254010397523553
6181,7,-0.08857542808566775,0.057967707673323585
7425,4,-0.10161734744906425,0.003937043600206122
1268,22,-0.24033798209645532,0.11072798479093433
15492,1,-0.6229175329208374,0.0
4887,10,-0.019021712243556976,0.0032564298300901684
12964,2,0.2861167788505554,0.08186281113981764
2150,11,-0.40339845757592807,0.13484332063727364
12963,2,-0.062499336898326874,0.003906167112730563
1393,21,-0.1969854338538079,0.11455870795102249
3892,7,-0.009472934263093131,0.0034869599596086313
8110,4,-0.03015432506799698,0.002727849960919293
7825,4,-0.20472858846187592,0.12574138480077646
9462,3,-0.22885940472284952,0.10475325426019409
8050,4,-0.39855828881263733,0.14588561899290386
4403,9,-0.16924990879164803,0.1509215381097939
15487,1,-0.757262110710144,0.0
1743,17,-0.1575065198190072,0.15068192055402074
11856,2,0.10906530171632767,0.011895240038473587
2696,9,-0.026352688670158386,0.216728857709099
7504,5,-0.006221610307693482,0.00015483373928319112
1523,27,-0.09368603538583826,0.05573126491079198
6598,6,-0.11014733711878459,0.06066217937179592
3019,10,-0.1781995989382267,0.12518817316519074
4557,11,-0.17736376415599475,0.23561964874568975
2513,21,-0.07636212202764693,0.05909271498671381
4044,12,-0.05322676400343577,0.031163972469051903
8169,4,-0.1519830822944641,0.06929657191117755
12920,2,-0.11771342158317566,0.013856449620818445
6212,6,-0.01287731776634852,0.0008291265642775764
3882,13,-0.08285466295022231,0.08079204593081957
12877,2,-0.3042515814304352,0.09256902480292073
12868,2,-0.027224242687225342,0.0007411593898929425
3522,12,0.09311964487036069,0.07015094591814991
9465,3,-0.05081863577167193,0.0020170401073674395
12863,2,-0.2230192869901657,0.049737602369601897
6426,4,-0.14015601575374603,0.05893112625589292
15420,1,0.2974594235420227,0.0
2719,17,-0.07570772004478118,0.13911530061452076
3429,15,-0.06569837530454,0.04165348849923088
15416,1,-0.9279519319534302,0.0
5840,1,-0.7806838750839233,0.0
5881,1,-0.3817397356033325,0.0
4172,1,0.0,0.0
4204,9,-0.3554575377040439,0.16021322782809275
12847,2,-0.025629442185163498,0.0006568683067226383
9466,3,0.08706607421239217,0.015161002557515563
8689,4,-0.01072202529758215,0.00034488547944597474
5994,7,0.1301313042640686,0.1016049380968056
11788,3,-0.2659480770428975,0.14145675936562996
15397,1,-0.9398223757743835,0.0
6996,5,-0.17573177814483643,0.12352663139978404
6300,7,-0.08365148252674512,0.11314152097511687
7111,4,-0.43969766795635223,0.1946160064157627
9467,3,0.0388696144024531,0.00302169384759078
6615,6,-0.11625416080156963,0.06757514951838604
12823,2,0.4796905517578125,0.2301030254457146
3813,10,-0.19455827176570892,0.17820865410871783
4747,8,-0.26688411086797714,0.12322519033101459
4998,7,-0.20417217697416032,0.07868954626920269
2124,15,0.06196993788083394,0.057022144614928535
2260,22,-0.0939783210104162,0.059242569323916736
11792,1,-0.7684435248374939,0.0
5367,6,-0.04021435168882211,0.014996261418024211
6132,6,-0.1974970002969106,0.09086994761643818
4926,5,-0.31735077425837516,0.14991372564772493
3900,11,-0.10012040693651546,0.05762482020893926
653,25,0.2760037510097027,0.28959646570803577
5275,7,0.11053503624030522,0.14483886334404672
15379,1,-0.09627971053123474,0.0
3588,12,-0.21814565422634283,0.09758259163052689
9469,3,0.1554314394791921,0.048317864757147506
8743,3,-0.23017082611719766,0.1059572183909465
6125,5,0.01502281278371811,0.0028535403557989536
5362,6,-0.21982081606984138,0.10247966089303963
3758,11,-0.329907471483404,0.14228069367038926
6786,5,-0.046648983657360074,0.007615852022844906
9470,3,-0.21009276310602823,0.0882779382190514
6932,5,-0.021918025612831116,0.0019215993870588832
12808,2,-0.08335165679454803,0.0069474986903961256
2724,17,-0.07662782598944272,0.04499917324939629
9471,3,-0.1875974734624227,0.07038562409896876
3589,8,-0.2787990942597389,0.3418570542106404
7118,5,-0.10788453817367553,0.04655629430778903
1605,26,-0.05836266078628027,0.02852535129422721
9472,3,0.08069739242394765,0.013024138288049209
4160,7,-0.31506126693316866,0.35028592701063854
9473,3,-0.29265113671620685,0.17128937564257604
9474,3,-0.14094086488087973,0.03972865478674078
4249,10,-0.025183051824569702,0.005707674892790671
8144,4,-0.39624008536338806,0.15751372346158465
4193,7,0.024109184741973877,0.020284467915182347
5191,6,-0.022590018808841705,0.00255154474891911
3309,13,-0.17322471565925157,0.10950182918985701
4640,8,-0.2970052920281887,0.16972741839908342
12800,2,-0.016754962503910065,0.0002807287685074322
9475,3,0.05563226342201233,0.006189897466912342
3173,14,-0.2936141150338309,0.11815024821311264
8141,4,-0.046302054077386856,0.00643164063535577
9476,3,-0.23016766707102457,0.10595430992983602
12793,2,-0.41666319966316223,0.1736082219535442
861,14,-0.3568059056997299,0.1895449158616867
7121,5,-0.12760357856750487,0.06513069305293356
5923,6,-0.06884012122948964,0.10955300186951622
5354,7,-0.10205614566802979,0.06249274121168469
4263,8,-0.24425363540649414,0.04392158471628971
9477,3,-0.14080190658569336,0.03965035379633264
9479,3,0.09381189942359924,0.017601344946927
9480,3,-0.10976552963256836,0.33487381478357986
2089,11,-0.25159938768907025,0.1859640538214552
5349,6,-0.024688674757877987,0.0012233284079234297
8130,4,-0.17041683197021484,0.08712568985629332
3812,10,-0.1957086980342865,0.15393335025147487
9481,3,-0.12779768308003744,0.03266449560125136
3010,16,-0.12324979342520237,0.09942041660229375
4759,9,-0.1658881199028757,0.09561181127415466
12781,2,-0.09287813305854797,0.008626347600441342
4623,11,-0.003725818612358787,0.005843518988241491
4941,5,-0.02863128185272217,0.23621271982493885
3094,12,-0.16787070160110792,0.05903020115158872
7126,5,-0.11146665811538696,0.04969926348565025
12768,2,-0.15690180659294128,0.024618176912128753
2439,13,-0.3130727163874186,0.11118852669926545
7127,4,-0.42747387290000916,0.1867550630897492
9483,3,-0.05143354336420695,0.005290818765995514
4922,4,-0.3211643099784851,0.10687009286020199
6516,5,-0.14234473705291747,0.03139846093386267
9486,3,0.3288121223449707,0.21623482360200796
15343,1,-0.9343365430831909,0.0
3814,12,-0.056133758276700974,0.10181174124545102
9490,3,-0.03102577229340871,0.0019251970928048957
3450,11,-0.026669991287318142,0.1265697836171426
9491,3,-0.20086578528086343,0.08069412739299588
12759,2,-0.14427979290485382,0.020816658640667507
9492,3,-0.02930947144826253,0.0017180902331530334
9493,3,-0.22857693831125894,0.10449483345549816
7609,4,-0.29881685972213745,0.1465261690423496
4294,10,-0.03840688765048981,0.0611307940234058
12757,2,-0.002028796821832657,4.116016544278289e-06
5941,1,0.0,0.0
6371,4,-0.209829181432724,0.06207437805474658
9494,3,-0.14160964886347452,0.04010658530247311
12752,2,-0.2115185409784317,0.04474009317764449
9496,3,-0.05549098551273346,0.006158498946348789
7131,5,-0.18203526437282563,0.11432617935073056
2416,4,-0.228123240172863,0.1258555181853353
12743,2,0.05630853399634361,0.0031706510008173844
15330,1,-0.27415773272514343,0.0
7132,5,-0.18529139161109925,0.04080436232087785
15325,1,0.9678098559379578,0.0
11823,1,-0.8133193254470825,0.0
4328,11,-0.1362404857169498,0.08347094230233922
9497,3,0.027428085605303448,0.0015045997599437081
9498,3,-0.01106071968873342,0.0002446790400654702
15318,1,-0.36518245935440063,0.0
3361,12,-0.1891379877924919,0.06096144577726973
9500,3,-0.1392717957496643,0.038793266182672426
8089,4,-0.14624036848545074,0.06415873612428125
3563,11,-0.3602095354687084,0.18832243827638823
9504,3,-0.264684001604716,0.14011524141097054
9505,3,-0.24519270658493042,0.12023892672488756
4775,9,-0.04668080806732178,0.02118558036687605
7766,4,-0.020111676305532455,0.0012134385714555468
12730,2,-0.18321554362773895,0.033567935426807916
6640,6,-0.16516436139742532,0.05573979632441282
8890,3,-0.25310619672139484,0.1281254936375389
4911,7,0.05540999983038221,0.00799428630171385
3965,11,-0.38594134016470477,0.14112186182839334
6029,5,0.009198731929063796,0.22753061503968836
3662,13,-0.03355732989998964,0.04232001529841315
2785,17,-0.31694330538020415,0.1911096812662027
9506,3,-0.04523509740829468,0.004092428075075816
3866,12,-0.19068820029497147,0.10378233818420786
6644,5,0.029008108377456664,0.05078798039670631
9507,3,-0.21003522475560507,0.08822959127627505
4023,10,0.0827858567237854,0.10679167433680858
7134,4,-0.019860103726387024,0.4088863276833752
12715,2,0.14715097844600677,0.02165341045761715
6473,6,-0.17467989524205527,0.07215402550376104
6256,6,-0.25297539432843524,0.1334477769631548
6647,6,-0.2881171703338623,0.10349168133155207
12714,2,-0.09845929592847824,0.009694232954731652
6994,5,0.09502190351486206,0.21552525682619147
5073,9,-0.2679327643579907,0.1320928788539246
4545,8,-0.18469286616891623,0.06177386166588775
8067,4,-0.07005134224891663,0.014721571652624554
7135,4,-0.14078302681446075,0.11653025283275187
12704,2,-0.17930267751216888,0.03214945016303283
8064,4,0.0040862904861569405,5.0093309811770174e-05
5953,5,-0.16973910331726075,0.11524545277979086
11892,2,-0.3231807351112366,0.10444578754703926
1425,27,-0.12275740918185976,0.09377389212186979
12691,2,-0.28632014989852905,0.08197922823791615
6775,5,0.06403704211115838,0.011418468792996638
7136,5,-0.1565665602684021,0.2874573767589183
16198,1,-0.9146299958229065,0.0
2921,11,-0.2642087773843245,0.11049462090016432
7137,5,-0.3223430275917053,0.16405982663189836
3718,14,-0.0750399146761213,0.13001418633418935
652,25,-0.3212201836705208,0.16801301284300116
4654,8,-0.15727241709828377,0.0784813811656819
2587,8,-0.32497238367795944,0.14950114111912732
6418,6,-0.14511934916178384,0.10529812750569867
7138,4,-0.455537348985672,0.07873419021272543
5978,6,-0.20714966456095377,0.10842272061848214
9509,3,-0.17656842867533365,0.062352820009752785
6136,7,-0.06363262448992048,0.024294665396851378
8055,4,0.07436473667621613,0.01659034218276889
16196,1,-0.1180504858493805,0.0
5984,7,-0.09720779316765922,0.01445732591380683
4300,10,-0.006529897451400757,0.21958694654202393
508,27,-0.3672482117458626,0.27130934531587475
8048,4,-0.19626900553703308,0.11556456760348777
3495,11,-0.18499966236678037,0.11317516347486699
7139,4,-0.17157975770533085,0.08433867431259238
12681,2,0.012580238282680511,0.0001582623952490203
8861,3,-0.13857795794804892,0.03840770085810242
8683,4,-0.20255941152572632,0.12309094559294564
2812,7,-0.2365534816469465,0.10284426459072946
5767,1,0.021160494536161423,0.0
7624,2,-0.4619080722332001,0.21335906719419118
8039,4,-0.16270549595355988,0.07941923524048167
3989,12,-0.09682780007521312,0.0503648612480245
2505,20,-0.04696280658245087,0.041904598839913126
4590,9,-0.15679653071694905,0.08058028274014284
12651,2,0.06049783527851105,0.003659988073385856
8031,4,-0.14788301289081573,0.06560815650499552
4336,11,-0.11863911151885986,0.06777932394070776
11817,1,-0.5461255311965942,0.0
9514,3,-0.6044620474179586,0.18298235775250363
6079,5,-0.3881351888179779,0.14058126092381842
