community_id,size,sentiment_variance,sentiment_mean,frac_positive,frac_negative,polarity_balance,bimodality,semantic_cohesion,internal_density,conductance
4237,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4367,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4422,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4442,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4452,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4460,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4501,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4526,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
4581,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4628,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
4631,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4633,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4638,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4657,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4667,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4680,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4699,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
4712,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4725,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4744,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4812,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4822,4,0.0,0.0,0.0,0.0,0.0,,0.5447842478752136,0.6666666666666666,0.0
4854,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
4921,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4944,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
4950,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5001,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5014,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5027,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5078,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5096,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5130,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5143,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0
5168,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5188,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5198,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0
5226,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5241,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5250,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5254,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5256,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
5261,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
5273,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5278,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5295,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5426,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5451,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5454,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5490,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5506,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5537,3,0.0,0.0,0.0,0.0,0.0,,0.3311525285243988,0.6666666666666666,0.0
5569,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5573,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5576,3,0.0,0.0,0.0,0.0,0.0,,0.3980335295200348,0.6666666666666666,0.0
5615,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5672,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5681,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5722,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5834,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5861,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5868,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5903,5,0.0,0.0,0.0,0.0,0.0,,0.534489631652832,0.5,0.0
5914,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
5916,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5963,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
5990,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6025,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6148,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
6196,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6207,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6228,3,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0
6250,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6318,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6328,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6368,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6435,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6440,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
6466,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
6490,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6503,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6550,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6570,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
6597,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6632,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
6662,3,0.0,0.0,0.0,0.0,0.0,,0.43622341752052307,0.6666666666666666,0.0
6671,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6682,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6689,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6728,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6744,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
6772,3,0.0,0.0,0.0,0.0,0.0,,0.0028893498238176107,0.6666666666666666,0.0
6776,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6794,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6798,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6886,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6895,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6935,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6945,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6969,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
6994,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7050,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7103,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7117,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7177,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7199,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7201,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
7277,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7285,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7320,3,0.0,0.0,0.0,0.0,0.0,,0.3706534504890442,0.6666666666666666,0.0
7387,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7420,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
7431,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7525,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
7547,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7558,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
7682,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7730,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7768,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7787,3,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0
7829,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7832,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7872,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7877,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
7878,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7881,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7974,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
7979,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
8075,3,0.0,0.0,0.0,0.0,0.0,,0.3508794903755188,0.6666666666666666,0.0
8144,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8186,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8199,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8206,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8261,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0
8310,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8365,9,0.0,0.0,0.0,0.0,0.0,,0.516430139541626,0.3055555555555556,0.0
8387,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8393,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8406,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8414,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8442,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8466,8,0.0,0.0,0.0,0.0,0.0,,0.1977478414773941,0.35714285714285715,0.0
8486,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8588,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8598,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8607,7,0.0,0.0,0.0,0.0,0.0,,0.14293894171714783,0.3333333333333333,0.0
8613,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8654,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8673,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8679,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8681,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8683,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8697,3,0.0,0.0,0.0,0.0,0.0,,0.04077614098787308,0.6666666666666666,0.0
8698,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8831,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8853,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
8905,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9016,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9034,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
9076,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9107,4,0.0,0.0,0.0,0.0,0.0,,0.5536926984786987,0.5,0.0
9116,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9183,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9198,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9227,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.2857142857142857,0.0
9231,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9239,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0
9256,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9296,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9300,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9333,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9358,3,0.0,0.0,0.0,0.0,0.0,,0.8850848078727722,0.6666666666666666,0.0
9369,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9371,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9382,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9460,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9483,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
9507,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9560,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0
9571,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9583,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
9652,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9675,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9677,3,0.0,0.0,0.0,0.0,0.0,,0.9953837394714355,0.6666666666666666,0.0
9682,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9700,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9758,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9761,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
9790,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9798,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9838,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9855,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
9858,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9874,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9897,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9906,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9951,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9958,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
9959,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
9972,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10021,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10024,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10032,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10122,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10144,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10177,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10178,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
10190,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10264,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0
10347,5,0.0,0.0,0.0,0.0,0.0,,0.5699721574783325,0.6,0.0
10395,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0
10468,5,0.0,0.0,0.0,0.0,0.0,,0.46558910608291626,0.4,0.0
10498,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0
10596,3,0.0,0.0,0.0,0.0,0.0,,0.7883405685424805,0.6666666666666666,0.0
