community_id,size,sentiment_variance,sentiment_mean,frac_positive,frac_negative,polarity_balance,bimodality,semantic_cohesion,internal_density,conductance
5537,6,0.11679769138888889,0.17818333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.812263069880883,0.46342962980270386,0.3333333333333333,0.3333333333333333
5914,6,0.20482595222222222,-0.07383333333333335,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5080896141396969,0.28580230474472046,0.4,0.52
5916,5,0.0,0.0,0.0,0.0,0.0,,0.33992207050323486,0.5,0.4444444444444444
5963,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.5
5990,5,0.19558851840000005,0.09344,0.4,0.2,0.2,0.49145222158658747,0.2555542588233948,0.6,0.29411764705882354
6025,7,0.00689526,-0.0339,0.0,0.14285714285714285,0.14285714285714285,0.9999999999999993,0.19384051859378815,0.2857142857142857,0.52
6148,5,0.0467089296,0.07318,0.2,0.2,0.0,0.8798612635210523,0.3854907155036926,0.4,0.1111111111111111
6196,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.2857142857142857,0.2
6207,7,0.08419256816326534,0.11845714285714286,0.14285714285714285,0.0,0.14285714285714285,0.9999999999999998,0.37187865376472473,0.2857142857142857,0.3333333333333333
6228,7,0.047658047755102025,-0.05072857142857142,0.14285714285714285,0.14285714285714285,0.0,0.7756472839495256,0.12269600480794907,0.2857142857142857,0.0
6250,7,0.010728489795918368,-0.04228571428571428,0.0,0.14285714285714285,0.14285714285714285,0.9999999999999998,0.4834594428539276,0.2857142857142857,0.14285714285714285
6318,5,0.028425959999999993,-0.0843,0.0,0.2,0.2,0.9999999999999996,0.0,0.4,0.0
6328,5,0.023323398399999994,-0.07636,0.0,0.2,0.2,0.9999999999999999,0.22109806537628174,0.4,0.1111111111111111
6368,5,0.147442324,0.1444,0.2,0.2,0.0,0.9282854919275273,0.3423185646533966,0.4,0.6363636363636364
6435,5,0.0164781184,0.10464,0.4,0.0,0.4,0.988666909944463,0.2773432731628418,0.5,0.23076923076923078
6440,6,0.051168912222222224,-0.14543333333333333,0.0,0.3333333333333333,0.3333333333333333,0.860848391006657,0.2547210454940796,0.3333333333333333,0.3333333333333333
6466,5,0.1479933976,0.15228,0.2,0.2,0.0,0.9491830150767678,0.547315776348114,0.5,0.0
6490,5,0.035607505600000006,0.026980000000000004,0.2,0.2,0.0,0.531665013567399,0.6756526231765747,0.5,0.5454545454545454
6503,4,0.060895094999999996,-0.2465,0.0,0.5,0.5,0.9914057336986547,0.32341060042381287,0.6666666666666666,0.0
6550,6,0.10274442138888885,-0.21208333333333332,0.0,0.3333333333333333,0.3333333333333333,0.8594993103926464,0.34843096137046814,0.3333333333333333,0.47368421052631576
6570,6,0.09989911249999998,-0.14135,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,0.3333333333333333,0.23076923076923078
6597,5,0.0763527424,0.13816,0.2,0.0,0.2,1.0,0.51617830991745,0.5,0.0
6632,6,0.11709600555555551,-0.15303333333333333,0.0,0.16666666666666666,0.16666666666666666,1.0000000000000002,0.22699616849422455,0.3333333333333333,0.375
6662,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.09090909090909091
6671,6,0.10772673472222223,0.14678333333333335,0.16666666666666666,0.0,0.16666666666666666,0.9999999999999998,0.20910830795764923,0.3333333333333333,0.0
6682,5,0.0442008576,-0.10511999999999999,0.0,0.2,0.2,0.9999999999999994,0.19694861769676208,0.4,0.1111111111111111
6689,5,0.04207421440000002,0.10256000000000001,0.2,0.0,0.2,0.9999999999999996,0.5264925360679626,0.5,0.3333333333333333
6728,6,0.1602181622222222,0.14243333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5489154800943732,0.2552301287651062,0.3333333333333333,0.5454545454545454
6744,5,0.0497111616,-0.11148,0.0,0.2,0.2,1.0000000000000002,0.31481802463531494,0.5,0.6551724137931034
6772,5,0.26109354160000003,-0.06452,0.2,0.2,0.0,0.5050046287150017,0.039448194205760956,0.5,0.6774193548387096
